,title,salary,link,site
0,Python Developer (Backend),"{'min_salary': 190000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48336337?from=vacancy_search_list&query=python%20developer,https://hh.ru
1,Python Middle Developer,"{'min_salary': 200000, 'max_salary': 240000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48326313?from=vacancy_search_list&query=python%20developer,https://hh.ru
2,Senior Python developer,"{'min_salary': 4000, 'max_salary': 6000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48297901?from=vacancy_search_list&query=python%20developer,https://hh.ru
3,Senior Python developer,"{'min_salary': 4000, 'max_salary': 6000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48297902?from=vacancy_search_list&query=python%20developer,https://hh.ru
4,Python-разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47967656?from=vacancy_search_list&query=python%20developer,https://hh.ru
5,Developer Advocate / Developer Evangelist / Software Engineer,"{'min_salary': 210000, 'max_salary': 360000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48349290?from=vacancy_search_list&query=python%20developer,https://hh.ru
6,Python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48331830?from=vacancy_search_list&query=python%20developer,https://hh.ru
7,Developer Advocate / Developer Evangelist / Software Engineer,"{'min_salary': 210000, 'max_salary': 360000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48349289?from=vacancy_search_list&query=python%20developer,https://hh.ru
8,Developer Advocate / Developer Evangelist / Software Engineer,"{'min_salary': 210000, 'max_salary': 360000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48349288?from=vacancy_search_list&query=python%20developer,https://hh.ru
9,Team Lead Python Engineer,"{'min_salary': 'not salary', 'max_salary': 8000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48251626?from=vacancy_search_list&query=python%20developer,https://hh.ru
10,Middle Python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48217396?from=vacancy_search_list&query=python%20developer,https://hh.ru
11,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47377173?from=vacancy_search_list&query=python%20developer,https://hh.ru
12,Middle Python developer(team lead),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47530291?from=vacancy_search_list&query=python%20developer,https://hh.ru
13,Senior Machine Learning Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48212663?from=vacancy_search_list&query=python%20developer,https://hh.ru
14,Junior Python Developer (Backend),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48331614?from=vacancy_search_list&query=python%20developer,https://hh.ru
15,Python разработчик,"{'min_salary': 'not salary', 'max_salary': 380000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47682360?from=vacancy_search_list&query=python%20developer,https://hh.ru
16,Python Developer (стажер),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48302705?from=vacancy_search_list&query=python%20developer,https://hh.ru
17,Junior Python developer,"{'min_salary': 30000, 'max_salary': 70000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48361866?from=vacancy_search_list&query=python%20developer,https://hh.ru
18,Junior Data Engineer (Python),"{'min_salary': 120000, 'max_salary': 120000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47914759?from=vacancy_search_list&query=python%20developer,https://hh.ru
19,Junior Python developer (в Сочи),"{'min_salary': 65000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47110879?from=vacancy_search_list&query=python%20developer,https://hh.ru
20,Python backend developer,"{'min_salary': 220000, 'max_salary': 350000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48278010?from=vacancy_search_list&query=python%20developer,https://hh.ru
21,Back-end Developer(Python),"{'min_salary': 100000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47709707?from=vacancy_search_list&query=python%20developer,https://hh.ru
22,Python Developer (Django),"{'min_salary': 130000, 'max_salary': 160000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47611147?from=vacancy_search_list&query=python%20developer,https://hh.ru
23,Python Developer,"{'min_salary': 2300, 'max_salary': 3100, 'currency': 'USD'}",https://nn.hh.ru/vacancy/42992983?from=vacancy_search_list&query=python%20developer,https://hh.ru
24,Junior Python developer,"{'min_salary': 40000, 'max_salary': 80000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48376658?from=vacancy_search_list&query=python%20developer,https://hh.ru
25,Senior Python Developer,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47902679?from=vacancy_search_list&query=python%20developer,https://hh.ru
26,Программист Python / Python Developer (удаленно),"{'min_salary': 60000, 'max_salary': 100000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48247232?from=vacancy_search_list&query=python%20developer,https://hh.ru
27,Backend (Python) developer,"{'min_salary': 150000, 'max_salary': 350000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47757380?from=vacancy_search_list&query=python%20developer,https://hh.ru
28,Разработчик Python / Django,"{'min_salary': 70000, 'max_salary': 80000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48303235?from=vacancy_search_list&query=python%20developer,https://hh.ru
29,Python developer,"{'min_salary': 'not salary', 'max_salary': 400000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47322083?from=vacancy_search_list&query=python%20developer,https://hh.ru
30,Python Developer,"{'min_salary': 'not salary', 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47983639?from=vacancy_search_list&query=python%20developer,https://hh.ru
31,"Python-разработчик (Django, DRF)","{'min_salary': 60000, 'max_salary': 150000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/39736489?from=vacancy_search_list&query=python%20developer,https://hh.ru
32,Python developer(Middle/Senior),"{'min_salary': 'not salary', 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47531614?from=vacancy_search_list&query=python%20developer,https://hh.ru
33,Python Developer,"{'min_salary': 3000, 'max_salary': 4000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47972165?from=vacancy_search_list&query=python%20developer,https://hh.ru
34,Python разработчик,"{'min_salary': 1500, 'max_salary': 2000, 'currency': 'EUR'}",https://nn.hh.ru/vacancy/48378682?from=vacancy_search_list&query=python%20developer,https://hh.ru
35,Middle Python Back End Developer,"{'min_salary': 2500, 'max_salary': 4000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48285643?from=vacancy_search_list&query=python%20developer,https://hh.ru
36,Python Developer (remote),"{'min_salary': 150000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48086950?from=vacancy_search_list&query=python%20developer,https://hh.ru
37,Python Developer,"{'min_salary': 3000, 'max_salary': 4000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48346327?from=vacancy_search_list&query=python%20developer,https://hh.ru
38,Python developer,"{'min_salary': 'not salary', 'max_salary': 400000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47820200?from=vacancy_search_list&query=python%20developer,https://hh.ru
39,Python developer,"{'min_salary': 160000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47570349?from=vacancy_search_list&query=python%20developer,https://hh.ru
40,Python разработчик,"{'min_salary': 80000, 'max_salary': 120000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47535099?from=vacancy_search_list&query=python%20developer,https://hh.ru
41,Middle/Senior Python Developer,"{'min_salary': 130000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48110816?from=vacancy_search_list&query=python%20developer,https://hh.ru
42,Junior data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48219194?from=vacancy_search_list&query=python%20developer,https://hh.ru
43,Data Scientist,"{'min_salary': 60000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48279098?from=vacancy_search_list&query=python%20developer,https://hh.ru
44,Python developer,"{'min_salary': 200000, 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48297746?from=vacancy_search_list&query=python%20developer,https://hh.ru
45,Middle/Senior Python Developer,"{'min_salary': 130000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48110806?from=vacancy_search_list&query=python%20developer,https://hh.ru
46,Программист Python,"{'min_salary': 110000, 'max_salary': 110000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46252392?from=vacancy_search_list&query=python%20developer,https://hh.ru
47,"Старший Backend-разработчик (Python, Django)","{'min_salary': 4000, 'max_salary': 5000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47973406?from=vacancy_search_list&query=python%20developer,https://hh.ru
48,Python developer,"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48291787?from=vacancy_search_list&query=python%20developer,https://hh.ru
49,Python-разработчик,"{'min_salary': 130000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46412760?from=vacancy_search_list&query=python%20developer,https://hh.ru
50,Software Developer Python,"{'min_salary': 60000, 'max_salary': 180000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47830521?from=vacancy_search_list&query=python%20developer,https://hh.ru
51,Backend-разработчик / Python developer (умные дома),"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48380601?from=vacancy_search_list&query=python%20developer,https://hh.ru
52,Senior Python Developer (cybersecurity),"{'min_salary': 200000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47375142?from=vacancy_search_list&query=python%20developer,https://hh.ru
53,Middle Python developer (в Сочи),"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/42601947?from=vacancy_search_list&query=python%20developer,https://hh.ru
54,Middle Python Developer (gamedev),"{'min_salary': 160000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48225842?from=vacancy_search_list&query=python%20developer,https://hh.ru
55,QA automation (Python),"{'min_salary': 150000, 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48204586?from=vacancy_search_list&query=python%20developer,https://hh.ru
56,Python-разработчик,"{'min_salary': 20000, 'max_salary': 30000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48317607?from=vacancy_search_list&query=python%20developer,https://hh.ru
57,Senior Python Django developer,"{'min_salary': 180000, 'max_salary': 350000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47865336?from=vacancy_search_list&query=python%20developer,https://hh.ru
58,Senior Python Developer в международную систему доставки (удаленно),"{'min_salary': 2500, 'max_salary': 4000, 'currency': 'EUR'}",https://nn.hh.ru/vacancy/45468885?from=vacancy_search_list&query=python%20developer,https://hh.ru
59,Python разработчик,"{'min_salary': 70000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46976315?from=vacancy_search_list&query=python%20developer,https://hh.ru
60,Junior Backend Developer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47348712?from=vacancy_search_list&query=python%20developer,https://hh.ru
61,Python разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48287423?from=vacancy_search_list&query=python%20developer,https://hh.ru
62,Разработчик (Python),"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48343655?from=vacancy_search_list&query=python%20developer,https://hh.ru
63,Python backend-разработчик,"{'min_salary': 'not salary', 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48251191?from=vacancy_search_list&query=python%20developer,https://hh.ru
64,Веб-программист Python middle,"{'min_salary': 90000, 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48345716?from=vacancy_search_list&query=python%20developer,https://hh.ru
65,Python Data Engineer (Wind Team) / remote,"{'min_salary': 220000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46356994?from=vacancy_search_list&query=python%20developer,https://hh.ru
66,Python разработчик (senior) (backend),"{'min_salary': 'not salary', 'max_salary': 500000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/43941903?from=vacancy_search_list&query=python%20developer,https://hh.ru
67,Python (Django) Backend developer,"{'min_salary': 'not salary', 'max_salary': 270000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48120144?from=vacancy_search_list&query=python%20developer,https://hh.ru
68,Junior разработчик Python (Django),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47856983?from=vacancy_search_list&query=python%20developer,https://hh.ru
69,Backend Python Developer (middle/team lead),"{'min_salary': 140000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/45125964?from=vacancy_search_list&query=python%20developer,https://hh.ru
70,Python TeamLead / Senior Python Developer,"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46867524?from=vacancy_search_list&query=python%20developer,https://hh.ru
71,С/С++/Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48022036?from=vacancy_search_list&query=python%20developer,https://hh.ru
72,Программист Python,"{'min_salary': 'not salary', 'max_salary': 150000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47109333?from=vacancy_search_list&query=python%20developer,https://hh.ru
73,Программист Python,"{'min_salary': 30000, 'max_salary': 50000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46265638?from=vacancy_search_list&query=python%20developer,https://hh.ru
74,Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/40612238?from=vacancy_search_list&query=python%20developer,https://hh.ru
75,Python-разработчик во Flow,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/45987512?from=vacancy_search_list&query=python%20developer,https://hh.ru
76,Middle Backend Developer (Python),"{'min_salary': 'not salary', 'max_salary': 2200, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47757962?from=vacancy_search_list&query=python%20developer,https://hh.ru
77,Программист Python,"{'min_salary': 2000, 'max_salary': 4500, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47522432?from=vacancy_search_list&query=python%20developer,https://hh.ru
78,Middle Python Django developer,"{'min_salary': 110000, 'max_salary': 180000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47854117?from=vacancy_search_list&query=python%20developer,https://hh.ru
79,Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47925788?from=vacancy_search_list&query=python%20developer,https://hh.ru
80,Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/44655490?from=vacancy_search_list&query=python%20developer,https://hh.ru
81,Middle Python backend developer,"{'min_salary': 90000, 'max_salary': 180000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47854127?from=vacancy_search_list&query=python%20developer,https://hh.ru
82,Senior Python Web Developer,"{'min_salary': 200000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47849920?from=vacancy_search_list&query=python%20developer,https://hh.ru
83,"Middle Backend Developer (Python, Flask, PostgreSQL, C#)","{'min_salary': 100000, 'max_salary': 150000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48184679?from=vacancy_search_list&query=python%20developer,https://hh.ru
84,Python разработчик (удаленно),"{'min_salary': 150000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/40278614?from=vacancy_search_list&query=python%20developer,https://hh.ru
85,Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48366147?from=vacancy_search_list&query=python%20developer,https://hh.ru
86,Разработчик python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48324365?from=vacancy_search_list&query=python%20developer,https://hh.ru
87,Python разработчик,"{'min_salary': 1500, 'max_salary': 2000, 'currency': 'EUR'}",https://nn.hh.ru/vacancy/48378679?from=vacancy_search_list&query=python%20developer,https://hh.ru
88,Python Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48089560?from=vacancy_search_list&query=python%20developer,https://hh.ru
89,"Backend Developer (Python, Django)","{'min_salary': 3000, 'max_salary': 4000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47612097?from=vacancy_search_list&query=python%20developer,https://hh.ru
90,Python разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47862885?from=vacancy_search_list&query=python%20developer,https://hh.ru
91,Разработчик Python/Django,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48381095?from=vacancy_search_list&query=python%20developer,https://hh.ru
92,Senior Python Developer,"{'min_salary': 4000, 'max_salary': 5000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47973163?from=vacancy_search_list&query=python%20developer,https://hh.ru
93,Middle разработчик Python + Django,"{'min_salary': 100000, 'max_salary': 160000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48166623?from=vacancy_search_list&query=python%20developer,https://hh.ru
94,Middle+/Senior Python Developer,"{'min_salary': 'not salary', 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47888294?from=vacancy_search_list&query=python%20developer,https://hh.ru
95,Python разработчик (Ростов-на-Дону),"{'min_salary': 150000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48083986?from=vacancy_search_list&query=python%20developer,https://hh.ru
96,Python-разработчик,"{'min_salary': 200000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47499211?from=vacancy_search_list&query=python%20developer,https://hh.ru
97,Разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47062714?from=vacancy_search_list&query=python%20developer,https://hh.ru
98,Python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48322827?from=vacancy_search_list&query=python%20developer,https://hh.ru
99,Разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47380767?from=vacancy_search_list&query=python%20developer,https://hh.ru
100,Back-End Python Developer,"{'min_salary': 'not salary', 'max_salary': 3500, 'currency': 'USD'}",https://nn.hh.ru/vacancy/48313506?from=vacancy_search_list&query=python%20developer,https://hh.ru
101,Разработчик на Python,"{'min_salary': 60000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47274307?from=vacancy_search_list&query=python%20developer,https://hh.ru
102,Python разработчик (Middle),"{'min_salary': 140000, 'max_salary': 220000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47016117?from=vacancy_search_list&query=python%20developer,https://hh.ru
103,Программист Python,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/46547538?from=vacancy_search_list&query=python%20developer,https://hh.ru
104,Разработчик Python,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47767574?from=vacancy_search_list&query=python%20developer,https://hh.ru
105,Middle / Senior Python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48321808?from=vacancy_search_list&query=python%20developer,https://hh.ru
106,Python Back-end разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/46711187?from=vacancy_search_list&query=python%20developer,https://hh.ru
107,Разработчик Python (средний уровень),"{'min_salary': 3000, 'max_salary': 4000, 'currency': 'USD'}",https://nn.hh.ru/vacancy/47612114?from=vacancy_search_list&query=python%20developer,https://hh.ru
108,Senior python developer,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47967496?from=vacancy_search_list&query=python%20developer,https://hh.ru
109,Python-разработчик в Яндекс.Практикум,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/45985256?from=vacancy_search_list&query=python%20developer,https://hh.ru
110,Python Developer (World of Tanks),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47146423?from=vacancy_search_list&query=python%20developer,https://hh.ru
111,Python-разработчик систем сбора,"{'min_salary': 80000, 'max_salary': 150000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/45971326?from=vacancy_search_list&query=python%20developer,https://hh.ru
112,Backend разработчик (Python),"{'min_salary': 170000, 'max_salary': 250000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/47176790?from=vacancy_search_list&query=python%20developer,https://hh.ru
113,Backend developer (Python),"{'min_salary': 150000, 'max_salary': 300000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48325431?from=vacancy_search_list&query=python%20developer,https://hh.ru
114,Python-разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48307116?from=vacancy_search_list&query=python%20developer,https://hh.ru
115,Junior Python Back End Developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47536666?from=vacancy_search_list&query=python%20developer,https://hh.ru
116,Middle python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48292012?from=vacancy_search_list&query=python%20developer,https://hh.ru
117,Senior Backend Python Developer продукт VSaaS (MTS AI),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47207291?from=vacancy_search_list&query=python%20developer,https://hh.ru
118,Senior QA Automation Engineer (Python),"{'min_salary': 300000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://nn.hh.ru/vacancy/43394109?from=vacancy_search_list&query=python%20developer,https://hh.ru
119,Python разработчик (Санкт-Петербург),"{'min_salary': 150000, 'max_salary': 200000, 'currency': 'руб.'}",https://nn.hh.ru/vacancy/48083830?from=vacancy_search_list&query=python%20developer,https://hh.ru
120,Python developer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/47510332?from=vacancy_search_list&query=python%20developer,https://hh.ru
121,Программист Python (Webscanner),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://nn.hh.ru/vacancy/48310681?from=vacancy_search_list&query=python%20developer,https://hh.ru
